,$type,pickerTitle,name,published,eventType,targetAges,metaDescription,description,descriptionReadMore,topicIds,entrance,imageOrMovie,museumId,museumName,museumIds,customLocations,showpieceIds,extraVisitInformation,startDateOverview,endDateOverview,startDate,endDate,scheduledDates,allowPublish,museumCardHolderOnly,isVisibleOnWebsite,lastModifiedOn,createdOn,hasBlacklistedDates,lastChance,getColor,hasScheduledDatesWithMultipleTimePeriods,translationSetId,language,id,created,modified,hasDynamicValueTags
0,"Museumvereniging.Persistent.Domain.Items.Event, Museumvereniging.Persistent.Domain",Drents Museum - Wout Muller,Wout Muller,2020-05-01T13:10:11.958+00:00,Exhibition,[],Precies twintig jaar na het overlijden van Wout Muller is er in het Drents Museum een tentoonstelling ter nagedachtenis aan de excentrieke kunstenaar.,"Precies twintig jaar na het overlijden van Wout Muller is er in het Drents Museum een tentoonstelling ter nagedachtenis aan de excentrieke kunstenaar. Mullers schilderijen zijn intrigerend en eigenzinnig, met als terugkerend aspect het vrouwelijk naakt.","### Vrouwelijk schoon
Figuratief kunstenaar Wout Muller (1946-2000) staat bekend om zijn kunstwerken waarop vrouwelijk naakt centraal staat. Naast zijn interesse voor het menselijk lichaam is Muller ook gefascineerd door biologie. Zijn dromerige landschappen zijn dan ook een combinatie van vrouwelijk naakt met paddenstoelen, vreemde wezens en planten. Typerend voor Mullers schilderijen zijn de weloverwogen composities en de traditionele verfijnde techniek van in dunne lagen aangebrachte olieverf. In de presentatie zijn maar liefst 16 kunstwerken en 19 boekomslagen van Muller te zien.

Wout Muller behoort tot de top van de Nederlandse figuratieve schilderkunst. Naast zijn schilderijen van voluptueuze vrouwen ontwierp Muller ook honderden boekomslagen, driedimensionale objecten en monumentale werken. ",['191d9fae-190c-4cda-677f-08d806cfc435'],"[{'$type': 'Museumvereniging.Persistent.Domain.Models.EntranceFreeForEveryone, Museumvereniging.Persistent.Domain', 'reservationIsNeeded': True, 'buyTicketUrl': 'https://tickets.drentsmuseum.nl/nl/tickets'}]","{'$type': 'Museumvereniging.Persistent.Domain.Models.MVImage, Museumvereniging.Persistent.Domain', 'image': {'$type': 'Q.Cms.Core.Domain.Atoms.Image, Q.Cms.Core.Domain', 'id': 'db9a1840-9bb9-4e40-bd01-59d539605ead', 'variantId': None}}",0be567ed-d312-4e03-afb8-08d7f60b9c3e,Drents Museum,[],[],['758e5da6-af30-4716-2c64-08d82962f9ce'],,24-01-2020,13-09-2020,2020-01-24T14:09:43.564+00:00,2020-09-13T13:10:01.51+00:00,"[{'$type': 'Museumvereniging.Persistent.Domain.Models.ScheduledPeriod, Museumvereniging.Persistent.Domain', 'title': 'dagelijks van 24/01 t/m 13/09', 'startDate': '2020-01-24T14:09:43.564+00:00', 'endDate': '2020-09-13T13:10:01.51+00:00', 'timePeriods': [], 'recurrence': 'Daily', 'blacklistedDates': []}]",True,False,True,21-07-2020 08:29,03-06-2020 13:10,False,True,"{'$type': 'Museumvereniging.Persistent.Domain.Models.Color, Museumvereniging.Persistent.Domain', 'backgroundColor': '#CDC456', 'textColor': '#241F1C'}",False,af2f7bf1-0a17-4755-a0cc-c0e1e0687ed8,nl,44da2c91-c474-4f42-e096-08d807bf7fba,2020-06-03T13:10:33.4411677+00:00,2020-07-21 08:29:53.725989400+00:00,False
1,"Museumvereniging.Persistent.Domain.Items.Event, Museumvereniging.Persistent.Domain",Drents Museum - Codename: Energy,Codename: Energy,2020-06-04T18:10:34.221+00:00,ScavengerHunt,"['FiveToEightYears', 'NineToTwelveYears', 'ThirteenToEighteenYears']",Codename: Energy is een energiek avontuur voor families met kinderen. Het is dé plek om samen op een speelse manier aan de slag te gaan met energie.,Codename: Energy is een energiek avontuur voor families met kinderen. Het is dé plek in Nederland waar je samen op een speelse manier aan de slag gaat met energie.,"Genieke Sterk (Ilse Warringa) en Storm Roosting (Sergio IJssel) werken in het gaafste lab van de wereld, het E-Lab. In dit lab doen ze onderzoek naar energie. Want we gebruiken met zijn allen heel veel energie: om te douchen, bellen, gamen en nog veel meer.

Genieke en Storm zijn dichtbij een wetenschappelijke doorbraak die de wereld gaat veranderen. Maar daar hebben ze jullie hulp bij nodig! Maak samen met Genieke en Storm een spannende tocht door de wereld van de energie. Het is jouw opdracht om de code te kraken. Durf jij het avontuur aan?",['69436094-cb7f-45c7-e6ed-08d8142829bc'],"[{'$type': 'Museumvereniging.Persistent.Domain.Models.EntranceMuseumCardValid, Museumvereniging.Persistent.Domain', 'museumCardHolderOnly': False, 'isFreeWithMuseumTicket': False, 'reservationIsNeeded': False, 'priceEntriesWithoutMuseumCard': [], 'buyTicketUrl': None}]","{'$type': 'Museumvereniging.Persistent.Domain.Models.MVImage, Museumvereniging.Persistent.Domain', 'image': {'$type': 'Q.Cms.Core.Domain.Atoms.Image, Q.Cms.Core.Domain', 'id': 'e0c0f10b-2688-4133-8a6d-a4285e73ca85', 'variantId': '25109c19-72e2-4a83-9fd9-1e5bc9f9c99f'}}",0be567ed-d312-4e03-afb8-08d7f60b9c3e,Drents Museum,[],[],['758e5da6-af30-4716-2c64-08d82962f9ce'],,14-06-2017,31-12-2021,2017-06-14T07:37:27.702+00:00,2021-12-31T08:37:50.677+00:00,"[{'$type': 'Museumvereniging.Persistent.Domain.Models.ScheduledPeriod, Museumvereniging.Persistent.Domain', 'title': 'dagelijks van 14/06 t/m 31/12', 'startDate': '2017-06-14T07:37:27.702+00:00', 'endDate': '2021-12-31T08:37:50.677+00:00', 'timePeriods': [], 'recurrence': 'Daily', 'blacklistedDates': []}]",True,False,True,25-08-2020 14:19,04-06-2020 18:11,False,False,"{'$type': 'Museumvereniging.Persistent.Domain.Models.Color, Museumvereniging.Persistent.Domain', 'backgroundColor': '#CDC456', 'textColor': '#241F1C'}",False,dfb6980b-d228-48ca-bacb-eeef3892dc3d,nl,f99eaa52-0fae-49e8-bbbd-08d808b2b9d4,2020-06-04T18:11:38.7545818+00:00,2020-08-25 14:19:10.935377100+00:00,False
2,"Museumvereniging.Persistent.Domain.Items.Event, Museumvereniging.Persistent.Domain",Drents Museum - Koen Theys,Koen Theys,2020-06-04T18:31:01.912+00:00,Exhibition,[],De sculpturale installatie Diasporalia van Koen Theys bestaat uit matrassen met persoonlijke bezittingen van vluchtelingen.,Diasporalia is een bundel verhalen over mensen die er niet zijn. De sculpturale installatie van Koen Theys bestaat uit 12 bronzen matrassen die bedekt zijn met persoonlijke bezittingen van vluchtelingen.,"In 2008 stapt Koen Theys de Begijnhofkerk in zijn geboorteplaats binnen. Het is de tijdelijke slaapplek van honderden vluchtelingen. Theys krijgt het beeld van al die matrassen op de grond niet meer uit zijn hoofd.

### Identiteit
Volgens Theys schuilt er achter elke slaapplek een verhaal waarin de mens als individu centraal staat, op zoek naar identiteit en vechtend voor het behoud ervan. Diasporalia verwijst naar de 'diaspora', de grootschalige verspreiding van een volk over verschillende delen van de wereld. Een erg actueel thema na de vluchtelingencrisis. ",['6868a516-96c6-4f92-6791-08d806cfc435'],"[{'$type': 'Museumvereniging.Persistent.Domain.Models.EntranceMuseumCardValid, Museumvereniging.Persistent.Domain', 'museumCardHolderOnly': False, 'isFreeWithMuseumTicket': False, 'reservationIsNeeded': False, 'priceEntriesWithoutMuseumCard': [], 'buyTicketUrl': None}]","{'$type': 'Museumvereniging.Persistent.Domain.Models.MVImage, Museumvereniging.Persistent.Domain', 'image': {'$type': 'Q.Cms.Core.Domain.Atoms.Image, Q.Cms.Core.Domain', 'id': '82f2e372-dd28-463c-a537-dcfc27bca6d4', 'variantId': 'ccb46756-a5b8-464f-94ea-4939efd100f2'}}",0be567ed-d312-4e03-afb8-08d7f60b9c3e,Drents Museum,[],[],[],,15-02-2020,13-09-2020,2020-02-15T19:28:01.998+00:00,2020-09-13T18:28:08.408+00:00,"[{'$type': 'Museumvereniging.Persistent.Domain.Models.ScheduledPeriod, Museumvereniging.Persistent.Domain', 'title': 'dagelijks van 15/02 t/m 13/09', 'startDate': '2020-02-15T19:28:01.998+00:00', 'endDate': '2020-09-13T18:28:08.408+00:00', 'timePeriods': [], 'recurrence': 'Daily', 'blacklistedDates': []}]",True,False,True,21-07-2020 08:42,04-06-2020 18:31,False,True,"{'$type': 'Museumvereniging.Persistent.Domain.Models.Color, Museumvereniging.Persistent.Domain', 'backgroundColor': '#CDC456', 'textColor': '#241F1C'}",False,79020539-3d98-4835-b37f-c6201331fe03,nl,867f3a84-8fce-43b6-bbbe-08d808b2b9d4,2020-06-04T18:31:03.2129002+00:00,2020-07-21 08:42:40.973459700+00:00,False
3,"Museumvereniging.Persistent.Domain.Items.Event, Museumvereniging.Persistent.Domain",Drents Museum - Barbizon van het Noorden,Barbizon van het Noorden,2020-06-04T10:03:19.466+00:00,Exhibition,[],In Barbizon van het Noorden presenteert het Drents Museum werk van grote kunstenaars uit de 19e en 20e eeuw die de Drentse natuur op doek vastlegden. ,Maak een wandeling door het Drentse landschap van rond 1900. In de tentoonstelling Barbizon van het Noorden – De ontdekking van het Drentse landschap 1850-1950 presenteert het Drents Museum werk van grote kunstenaars uit de 19e en 20e eeuw die de natuur van Drenthe ontdekten en op doek vastlegden. ,"### Barbizon
Drenthe staat bekend om zijn prachtige natuur en gemoedelijke bevolking. Dit beeld is in de 18e eeuw ontstaan, toen de eerste kunstenaars gewapend met hun potlood en schildersezel de woeste maar bovenal het wonderschone Drentse landschap ontdekten. Net zoals het Franse Barbizon, waar kunstenaars zich in de 19e eeuw verzamelden om de natuur te gaan schilderen, heeft Drenthe kunstenaarsdorpen als Zweeloo, Rolde en Vries. 

### Museale wandeling
In de tentoonstelling maak je een wandeling door het Drentse landschap van rond 1900 en ontdek je de prachtige heidevelden, hunebedden, akkers en bijzondere dorpen van Drenthe. Schilderijen, grafiek en tekeningen van grote kunstenaars, waaronder Jozef Israëls, Hendrik Willem Mesdag, Vincent van Gogh, Julius van de Sande Bakhuyzen en Max Liebermann worden gepresenteerd in combinatie met nog niet eerder getoonde onbekende pareltjes uit de rijke collectie van het Drents Museum.","['191d9fae-190c-4cda-677f-08d806cfc435', '8b94df28-e330-4e9b-2eb9-08d80ddd2115', '8970f32f-49ab-46de-6774-08d806cfc435']","[{'$type': 'Museumvereniging.Persistent.Domain.Models.EntranceMuseumCardValid, Museumvereniging.Persistent.Domain', 'museumCardHolderOnly': False, 'isFreeWithMuseumTicket': False, 'reservationIsNeeded': False, 'priceEntriesWithoutMuseumCard': [], 'buyTicketUrl': 'https://tickets.drentsmuseum.nl/nl/tickets'}]","{'$type': 'Museumvereniging.Persistent.Domain.Models.MVImage, Museumvereniging.Persistent.Domain', 'image': {'$type': 'Q.Cms.Core.Domain.Atoms.Image, Q.Cms.Core.Domain', 'id': '3b32dfdf-29f7-4d38-b080-8592424074ef', 'variantId': 'e1cd6e4c-ee05-4aa2-890f-921b152af590'}}",0be567ed-d312-4e03-afb8-08d7f60b9c3e,Drents Museum,[],[],['758e5da6-af30-4716-2c64-08d82962f9ce'],,24-11-2019,13-09-2020,2019-11-24T10:12:06.433+00:00,2020-09-13T09:12:35.093+00:00,"[{'$type': 'Museumvereniging.Persistent.Domain.Models.ScheduledPeriod, Museumvereniging.Persistent.Domain', 'title': 'dagelijks van 24/11 t/m 13/09', 'startDate': '2019-11-24T10:12:06.433+00:00', 'endDate': '2020-09-13T09:12:35.093+00:00', 'timePeriods': [], 'recurrence': 'Daily', 'blacklistedDates': []}]",True,False,True,21-07-2020 08:44,05-06-2020 09:14,False,True,"{'$type': 'Museumvereniging.Persistent.Domain.Models.Color, Museumvereniging.Persistent.Domain', 'backgroundColor': '#CDC456', 'textColor': '#241F1C'}",False,565256fd-004c-4b65-acd7-6c31b5690abf,nl,b32e2b1d-bd9d-4e9f-a8be-08d80930d671,2020-06-05T09:14:23.3530298+00:00,2020-07-21 08:44:11.765447500+00:00,False
4,"Museumvereniging.Persistent.Domain.Items.Event, Museumvereniging.Persistent.Domain",Drents Museum - David Schnell – Saison,David Schnell – Saison,2020-06-05T10:05:19.009+00:00,Exhibition,[],David Schnell is een van Duitslands belangrijkste hedendaagse kunstenaars. Het Drents Museum toont zijn werk op de grens van werkelijkheid en abstractie.,"David Schnell is een van Duitslands belangrijkste hedendaagse kunstenaars. In de tentoonstelling Saison - te zien in het Drents Museum - maak je aan de hand van 13 grote, monumentale schilderijen kennis met zijn kleurrijke werk en bijzondere perspectieven op de grens van werkelijkheid en abstractie.","### Neue Leipziger Schule
David Schnell (1971) behoort tot Neue Leipziger Schule-schilders die het museum al langere tijd volgt. Zijn monumentale en gefragmenteerde schilderijen werken biologerend door hun soms peilloze diepte en heldere kleuren. Vooral de grote formaten met hun éénpuntsperspectief zuigen je het beeld in. 

Anders dan bij veel kunstenaars uit Leipzig speelt de menselijke figuur in Schnells werk nauwelijks een rol. In zijn schilderijen refereert hij alleen maar aan de menselijke figuur door bijvoorbeeld te werken met verdwijnpunten, die een persoon tegenover je of het perspectief van de kijker suggereren.","['ba575568-83d3-4f77-6772-08d806cfc435', 'e0195e8e-a07e-4929-97ee-08d827e04c5f', '191d9fae-190c-4cda-677f-08d806cfc435']","[{'$type': 'Museumvereniging.Persistent.Domain.Models.EntranceMuseumCardValid, Museumvereniging.Persistent.Domain', 'museumCardHolderOnly': False, 'isFreeWithMuseumTicket': False, 'reservationIsNeeded': False, 'priceEntriesWithoutMuseumCard': [], 'buyTicketUrl': 'https://tickets.drentsmuseum.nl/nl/tickets'}]","{'$type': 'Museumvereniging.Persistent.Domain.Models.MVImage, Museumvereniging.Persistent.Domain', 'image': {'$type': 'Q.Cms.Core.Domain.Atoms.Image, Q.Cms.Core.Domain', 'id': 'c796a97a-29d5-47bc-a376-8ed4c2015e60', 'variantId': None}}",0be567ed-d312-4e03-afb8-08d7f60b9c3e,Drents Museum,[],[],['758e5da6-af30-4716-2c64-08d82962f9ce'],,19-01-2020,27-09-2020,2020-01-19T10:25:27.287+00:00,2020-09-27T09:25:44.241+00:00,"[{'$type': 'Museumvereniging.Persistent.Domain.Models.ScheduledPeriod, Museumvereniging.Persistent.Domain', 'title': 'dagelijks van 19/01 t/m 27/09', 'startDate': '2020-01-19T10:25:27.287+00:00', 'endDate': '2020-09-27T09:25:44.241+00:00', 'timePeriods': [], 'recurrence': 'Daily', 'blacklistedDates': []}]",True,False,True,21-07-2020 08:44,05-06-2020 09:34,False,False,"{'$type': 'Museumvereniging.Persistent.Domain.Models.Color, Museumvereniging.Persistent.Domain', 'backgroundColor': '#CDC456', 'textColor': '#241F1C'}",False,1ac707fd-fede-4362-ab03-fd43cf0cb157,nl,55e1ac01-f4fb-4f13-a8bf-08d80930d671,2020-06-05T09:34:49.9951876+00:00,2020-07-21 08:44:42.272053900+00:00,False
5,"Museumvereniging.Persistent.Domain.Items.Event, Museumvereniging.Persistent.Domain",Drents Museum - Henk Helmantel – Meesterschilder,Henk Helmantel – Meesterschilder,2020-06-05T10:05:36.03+00:00,Exhibition,[],Henk Helmantel wordt geroemd om zijn meesterlijk geschilderde stillevens. In het Drents Museum staat kunstenaarschap en ambacht van de Groninger centraal. ,Henk Helmantel wordt nationaal én internationaal geroemd om zijn meesterlijk geschilderde stillevens en kerkinterieurs. In de tentoonstelling in het Drents Museum staat het kunstenaarschap en het ambacht van de Groninger centraal. ,"### Voorwerpen
In de grote tentoonstellingszaal van het Drents Museum zijn circa 60 schilderijen van Henk Helmantel te zien. Een bijzonder onderdeel van de tentoonstelling Henk Helmantel - Meesterschilder zijn de voorwerpen die op de stillevens zijn afgebeeld en uit de persoonlijke verzameling van de kunstenaar komen.

### Hedendaags realisme
Helmantel (1945) behoort tot de Noordelijke Figuratieven en wordt gezien als een van de belangrijkste kunstenaars binnen het hedendaags realisme. Zijn schilderkunst wordt in Nederland en tot ver over de landsgrenzen zeer gewaardeerd. Helmantel woont en werkt in het Noord-Groningse wierdedorp Westeremden. 
",['191d9fae-190c-4cda-677f-08d806cfc435'],"[{'$type': 'Museumvereniging.Persistent.Domain.Models.EntranceMuseumCardValid, Museumvereniging.Persistent.Domain', 'museumCardHolderOnly': False, 'isFreeWithMuseumTicket': False, 'reservationIsNeeded': False, 'priceEntriesWithoutMuseumCard': [], 'buyTicketUrl': 'https://tickets.drentsmuseum.nl/nl/tickets'}]","{'$type': 'Museumvereniging.Persistent.Domain.Models.MVImage, Museumvereniging.Persistent.Domain', 'image': {'$type': 'Q.Cms.Core.Domain.Atoms.Image, Q.Cms.Core.Domain', 'id': 'e6a3f9ae-f6e9-4974-abe4-2d9ba5d2c10e', 'variantId': None}}",0be567ed-d312-4e03-afb8-08d7f60b9c3e,Drents Museum,[],[],['758e5da6-af30-4716-2c64-08d82962f9ce'],,04-10-2020,07-03-2021,2020-10-04T09:46:52.339+00:00,2021-03-07T10:47:03.003+00:00,"[{'$type': 'Museumvereniging.Persistent.Domain.Models.ScheduledPeriod, Museumvereniging.Persistent.Domain', 'title': 'dagelijks van 04/10 t/m 07/03', 'startDate': '2020-10-04T09:46:52.339+00:00', 'endDate': '2021-03-07T10:47:03.003+00:00', 'timePeriods': [], 'recurrence': 'Daily', 'blacklistedDates': []}]",True,False,True,21-07-2020 08:45,05-06-2020 09:55,False,False,"{'$type': 'Museumvereniging.Persistent.Domain.Models.Color, Museumvereniging.Persistent.Domain', 'backgroundColor': '#CDC456', 'textColor': '#241F1C'}",False,c28f9cc8-d8c5-4fc3-94bd-54c5d3003d8e,nl,5f813652-cbb5-4b70-a8c0-08d80930d671,2020-06-05T09:55:59.4826566+00:00,2020-07-21 08:45:44.880758700+00:00,False
6,"Museumvereniging.Persistent.Domain.Items.Event, Museumvereniging.Persistent.Domain",Drents Museum - Het Grootste Poppenhuis van Nederland,Het Grootste Poppenhuis van Nederland,2020-06-05T10:22:23.723+00:00,Exhibition,[],Het Grootste Poppenhuis van Nederland in het Drents Museum is een belevenis voor jong en oud. Reis samen naar het Drenthe van de 18e eeuw.,Het Grootste Poppenhuis van Nederland in het Drents Museum is een belevenis voor jong en oud. Het 'Poppenhuis' brengt jullie naar het Drenthe van de 18e eeuw.,"### Historische ontmoeting
Een bezoek aan dit huis is een historische ontmoeting met de wereld van 250 jaar geleden.   Een tijd waarin pruiken in de mode waren en er nog geen elektriciteit was. Communicatie ging via postduiven en etiquette voerde de boventoon.

### Poppen komen tot leven
De eigenaresse van het Poppenhuis, gespeeld door actrice Liz Snoijink, laat je kennismaken met haar 'poppen': de voorname familie Van Lier en hun personeel. Je kiest zelf tijdens een multimediatour welke bewoner je rondleidt.

Wordt het meester Johannes Van Lier, dochter Barbara, kokkin Tallegien of een van de andere bewoners? Aarzel niet te lang, want er moet nog zoveel gebeuren! De kamers moeten worden gestoft, het zilverwerk gepoetst en er moet een smakelijk feestmaal bereid worden. Stadhouder Willem V komt namelijk op bezoek! De keuze is aan jullie.","['d8416287-e5d7-415b-6775-08d806cfc435', '8970f32f-49ab-46de-6774-08d806cfc435']","[{'$type': 'Museumvereniging.Persistent.Domain.Models.EntranceMuseumCardValid, Museumvereniging.Persistent.Domain', 'museumCardHolderOnly': False, 'isFreeWithMuseumTicket': False, 'reservationIsNeeded': False, 'priceEntriesWithoutMuseumCard': [], 'buyTicketUrl': 'https://tickets.drentsmuseum.nl/nl/tickets'}]","{'$type': 'Museumvereniging.Persistent.Domain.Models.MVImage, Museumvereniging.Persistent.Domain', 'image': {'$type': 'Q.Cms.Core.Domain.Atoms.Image, Q.Cms.Core.Domain', 'id': '8ce3350f-b741-4ac3-905c-c9bf5642dd33', 'variantId': None}}",0be567ed-d312-4e03-afb8-08d7f60b9c3e,Drents Museum,[],[],['758e5da6-af30-4716-2c64-08d82962f9ce'],,01-01-2020,31-12-2021,2020-01-01T11:21:12.255+00:00,2021-12-31T11:21:35.729+00:00,"[{'$type': 'Museumvereniging.Persistent.Domain.Models.ScheduledPeriod, Museumvereniging.Persistent.Domain', 'title': 'dagelijks van 01/01 t/m 31/12', 'startDate': '2020-01-01T11:21:12.255+00:00', 'endDate': '2021-12-31T11:21:35.729+00:00', 'timePeriods': [], 'recurrence': 'Daily', 'blacklistedDates': []}]",True,False,True,23-07-2020 08:43,05-06-2020 10:22,False,False,"{'$type': 'Museumvereniging.Persistent.Domain.Models.Color, Museumvereniging.Persistent.Domain', 'backgroundColor': '#CDC456', 'textColor': '#241F1C'}",False,a725e5f7-eb28-4bcb-ac0a-a7f8150ff93c,nl,eaffcf83-5534-44ef-a8c1-08d80930d671,2020-06-05T10:22:26.3947266+00:00,2020-07-23 08:43:32.524650800+00:00,False
7,"Museumvereniging.Persistent.Domain.Items.Event, Museumvereniging.Persistent.Domain",Kunstfort bij Vijfhuizen - Plural Fertilities,Plural Fertilities,2020-06-08T06:56:39.8+00:00,Exhibition,[],Ontdek dromen en gedachten van ouderschap tot collectieve rituelen in het Kunstfort bij Vijfhuizen.,"In de groepstentoonstelling Plural Fertilities zie je de dromen en gedachten van kunstenaars over alternatieve vormen van ouderschap, collectieve rituelen van genezing, en het herkennen van onszelf als onderdeel van de natuur.","### Betoveren, helen en vruchtbaarheid
Ter vie­ring van de pro­gram­ma­lijn ‘be­to­veren, helen en vrucht­baar­heid’ pre­sen­teert het Kunstfort Plural Fertilities. In losse, as­so­ci­a­tieve op­stel­ling brengen kun­ste­naars hun dromen en ge­dachten samen over al­ter­na­tieve vormen van ou­der­schap, col­lec­tieve ri­tu­elen van ge­ne­zing, en het her­kennen van ons­zelf als on­der­deel van de na­tuur. Met: Mehraneh Atashi, Lisa Glie­der­puppe, Susanne Krie­mann, Mire Lee, Do­rine van Meel, Kevin Osepa, Eric Peter, Lotte Lara Schröder en Müge Yilmaz.

*Op 26 juli is er een per­for­mance door Eric Peter.*","['e0195e8e-a07e-4929-97ee-08d827e04c5f', '8b94df28-e330-4e9b-2eb9-08d80ddd2115']","[{'$type': 'Museumvereniging.Persistent.Domain.Models.EntranceMuseumCardValid, Museumvereniging.Persistent.Domain', 'museumCardHolderOnly': False, 'isFreeWithMuseumTicket': False, 'reservationIsNeeded': False, 'priceEntriesWithoutMuseumCard': [], 'buyTicketUrl': None}]","{'$type': 'Museumvereniging.Persistent.Domain.Models.MVImage, Museumvereniging.Persistent.Domain', 'image': {'$type': 'Q.Cms.Core.Domain.Atoms.Image, Q.Cms.Core.Domain', 'id': 'df4766f1-e0c3-48f4-9fdf-e0e03a2e3e8b', 'variantId': None}}",6eaf9c0f-ff43-403b-b011-08d7f60b9c3e,Kunstfort bij Vijfhuizen,[],[],[],,14-06-2020,06-09-2020,2020-06-14T08:34:17.648+00:00,2020-09-06T08:34:27.481+00:00,"[{'$type': 'Museumvereniging.Persistent.Domain.Models.ScheduledPeriod, Museumvereniging.Persistent.Domain', 'title': 'dagelijks van 14/06 t/m 06/09', 'startDate': '2020-06-14T08:34:17.648+00:00', 'endDate': '2020-09-06T08:34:27.481+00:00', 'timePeriods': [], 'recurrence': 'Daily', 'blacklistedDates': []}]",True,False,True,22-07-2020 09:19,05-06-2020 10:55,False,False,"{'$type': 'Museumvereniging.Persistent.Domain.Models.Color, Museumvereniging.Persistent.Domain', 'backgroundColor': '#F55757', 'textColor': '#FFFFFF'}",False,dfd61f77-b51d-48b0-9c24-378c5d4c6932,nl,07c60580-dfb4-4a62-a8c2-08d80930d671,2020-06-05T10:55:23.8601111+00:00,2020-07-22 09:19:41.177551300+00:00,False
8,"Museumvereniging.Persistent.Domain.Items.Event, Museumvereniging.Persistent.Domain",Huis Van Gijn - Slow Fashion bij Huis van Gijn,Slow Fashion bij Huis van Gijn,2020-06-01T13:52:35.395+00:00,Exhibition,[],Voor het eerst in vijftig jaar tonen Huis Van Gijn en het Dordrechts Museum hun uitgebreide modecollectie.,"Voor het eerst in vijftig jaar tonen Huis Van Gijn en het Dordrechts Museum hun uitgebreide modecollectie. Van een zeldzame 18e-eeuwse Japonsche rok, een opvallende 19e-eeuwse Schotse ruit japon tot een flapper dress uit de jaren 20.","Een selectie van 50 topstukken laat de belangrijkste silhouetten van 150 jaar mode zien van de 18e tot en met de 20e eeuw. De tentoonstelling Slow Fashion toont op twee locaties hoe onze voorouders zorgvuldig omgingen met hun kleding, bewust en duurzaam. Kleding werd gekoesterd en hergebruikt. Dat maakt historische kledingstukken perfecte conversation pieces om het gesprek over duurzame mode op gang te brengen. Slow Fashion laat zien hoe historische mode verrassend actueel kan zijn.",[],"[{'$type': 'Museumvereniging.Persistent.Domain.Models.EntranceFreeForEveryone, Museumvereniging.Persistent.Domain', 'reservationIsNeeded': True, 'buyTicketUrl': 'https://tickets.huisvangijn.nl/nl/tickets'}]","{'$type': 'Museumvereniging.Persistent.Domain.Models.MVImage, Museumvereniging.Persistent.Domain', 'image': {'$type': 'Q.Cms.Core.Domain.Atoms.Image, Q.Cms.Core.Domain', 'id': '4577a771-a75c-4b6f-a8ae-dc268069b5e6', 'variantId': None}}",0cb089dc-8dad-4bed-aff1-08d7f60b9c3e,Huis Van Gijn,['5c44edf1-2457-4142-afb7-08d7f60b9c3e'],[],[],,07-12-2019,13-09-2020,2019-12-07T14:51:15.17+00:00,2020-09-13T13:51:39.45+00:00,"[{'$type': 'Museumvereniging.Persistent.Domain.Models.ScheduledPeriod, Museumvereniging.Persistent.Domain', 'title': 'dagelijks van 07/12 t/m 13/09', 'startDate': '2019-12-07T14:51:15.17+00:00', 'endDate': '2020-09-13T13:51:39.45+00:00', 'timePeriods': [], 'recurrence': 'Daily', 'blacklistedDates': []}]",True,False,True,23-07-2020 07:48,05-06-2020 13:52,False,True,"{'$type': 'Museumvereniging.Persistent.Domain.Models.Color, Museumvereniging.Persistent.Domain', 'backgroundColor': '#FFA434', 'textColor': '#241F1C'}",False,b77e1b6a-28e0-4d09-8c8e-49b8abad2479,nl,eeca1ae4-0b1a-4479-a8c3-08d80930d671,2020-06-05T13:52:38.154899+00:00,2020-07-23 07:48:07.144466200+00:00,False
